"text"	"favorited"	"favoriteCount"	"replyToSN"	"created"	"truncated"	"replyToSID"	"id"	"replyToUID"	"statusSource"	"screenName"	"retweetCount"	"isRetweet"	"retweeted"	"longitude"	"latitude"
"41"	"It puts it all in perspective. She is a funny cute and charming kid. That was a fun time. Thank you Maggie. See you… https://t.co/c4kysKCiJO"	FALSE	6551	NA	2018-03-22 03:23:29	TRUE	NA	"976660609419931649"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jimmyfallon"	656	FALSE	FALSE	NA	NA
"42"	"Love you too! https://t.co/zZaGtuB4SU"	FALSE	1744	NA	2018-03-22 03:19:43	FALSE	NA	"976659661280694272"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jimmyfallon"	112	FALSE	FALSE	NA	NA
"43"	"I’m so glad you had fun. It was a good one. https://t.co/Xy9JHcChkk"	FALSE	1550	NA	2018-03-21 23:23:04	FALSE	NA	"976600108304338949"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jimmyfallon"	92	FALSE	FALSE	NA	NA
"44"	".@PanicAtTheDisco is going to destroy tonight. Also - maybe a fun side song... ������‍♂️ #Fallon #SayAmen #PanicOnFallon"	FALSE	11472	NA	2018-03-21 19:24:04	FALSE	NA	"976539958767968257"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jimmyfallon"	2091	FALSE	FALSE	NA	NA
"45"	"@blakeshelton Do you want to have this framed or should I? Text me later dude! #TextiestManAlive https://t.co/DhEG6VsBfb"	FALSE	1007	"blakeshelton"	2018-03-21 16:28:26	FALSE	"976472334474280960"	"976495760513687553"	"14920785"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jimmyfallon"	137	FALSE	FALSE	NA	NA
"46"	"I once bet my buddy that he couldn't eat 100 Peeps. He won, but I had to take him to the hospital. #MyDumbBet"	FALSE	4637	NA	2018-03-21 14:03:25	FALSE	NA	"976459266155581441"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jimmyfallon"	323	FALSE	FALSE	NA	NA
"47"	"It's Hashtags time! Tweet out a funny or embarrassing story about a bad bet you made and tag it with #MyDumbBet. Could be on the show!"	FALSE	1729	NA	2018-03-21 14:02:05	FALSE	NA	"976458932372869125"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jimmyfallon"	171	FALSE	FALSE	NA	NA
"48"	"Tonight: James McAvoy, @zoeydeutch, music from @PanicAtTheDisco, and new Audience Suggestion Box! #FallonTonight"	FALSE	1304	NA	2018-03-21 13:54:13	FALSE	NA	"976456951965147136"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jimmyfallon"	176	FALSE	FALSE	NA	NA
"49"	"@BlakeShelton is the best. I love it when someone can dish it out but also take it. Download #TexomaShore it’s a go… https://t.co/F1vb1fBWH2"	FALSE	1051	"jimmyfallon"	2018-03-21 13:00:58	TRUE	"976434051971207168"	"976443549498642438"	"15485441"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jimmyfallon"	138	FALSE	FALSE	NA	NA
"50"	".@blakeshelton and I visit a psychic in the East Village. Are we soulmates? Our adventures continue...… https://t.co/5LL0XCVkdn"	FALSE	1650	NA	2018-03-21 12:23:13	TRUE	NA	"976434051971207168"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jimmyfallon"	180	FALSE	FALSE	NA	NA
"51"	".@blakeshelton and I get our palms read by a psychic and we see the future of our relationship. #Fallon #Psychic… https://t.co/jMUNuKK6xY"	FALSE	1775	NA	2018-03-21 09:57:05	TRUE	NA	"976397274480889857"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jimmyfallon"	230	FALSE	FALSE	NA	NA
"52"	"I am a #Neighbor4Life. This movie looks fantastic. #MrRogersMovie https://t.co/3AbTqqr0qF"	FALSE	5898	NA	2018-03-21 02:46:24	FALSE	NA	"976288891555598337"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jimmyfallon"	922	FALSE	FALSE	NA	NA
"53"	"I loved Mr. Rogers. Currently a #DanielTiger supporter. Always a #Neighbor. https://t.co/TeMysTZwaF"	FALSE	6583	NA	2018-03-21 02:35:23	FALSE	NA	"976286115056381952"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jimmyfallon"	673	FALSE	FALSE	NA	NA
"54"	"Tonight on the show: @JohnBoyega is here, @bobsaget stops by, and music from PRhyme (@REALDJPREMIER + @Royceda59) f… https://t.co/bjRKZQLeCX"	FALSE	1115	NA	2018-03-20 13:19:21	TRUE	NA	"976085790060171264"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jimmyfallon"	138	FALSE	FALSE	NA	NA
"55"	"Name That Song Challenge with @blakeshelton https://t.co/sSWG2RJ0Bi #FallonTonight"	FALSE	1791	NA	2018-03-20 12:14:41	FALSE	NA	"976069515959291904"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jimmyfallon"	217	FALSE	FALSE	NA	NA
"56"	"Tonight: @blakeshelton is here to talk &amp; perform, @ScottEastwood stops by, and more!! #FallonTonight"	FALSE	2118	NA	2018-03-19 13:06:35	FALSE	NA	"975720186778177538"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jimmyfallon"	190	FALSE	FALSE	NA	NA
"57"	"Respect to @TXSOTigers and congrats to @XavierMBB."	FALSE	1638	NA	2018-03-17 02:11:14	FALSE	NA	"974830489486884864"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jimmyfallon"	238	FALSE	FALSE	NA	NA
"58"	"Thank you Pete, Joanne, and Ceara! ������"	FALSE	989	"jimmyfallon"	2018-03-16 21:09:39	FALSE	"974748614676402179"	"974754590171201536"	"15485441"	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jimmyfallon"	69	FALSE	FALSE	NA	NA
"59"	"I’ve been going to Molly’s pub for almost 20 years.  It's especially good luck on St. Patrick’s Day!  #PreGame… https://t.co/UIDRUIADX0"	FALSE	5366	NA	2018-03-16 20:45:54	TRUE	NA	"974748614676402179"	NA	"<a href=\"https://studio.twitter.com\" rel=\"nofollow\">Media Studio</a>"	"jimmyfallon"	460	FALSE	FALSE	NA	NA
"60"	"Any fan of Bruce Springsteen or The Band should watch this - Nathaniel Rateliff &amp; The Night Sweats covering “Atlant… https://t.co/NMeiZnKefN"	FALSE	2750	NA	2018-03-16 18:58:55	TRUE	NA	"974721691304767488"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jimmyfallon"	600	FALSE	FALSE	NA	NA
"61"	".@TXSOTigers - this is your pep talk. #FallonTonight #MarchMadness #TigerNation #BeLegendary https://t.co/rePwcQyC5N"	FALSE	2700	NA	2018-03-16 11:55:58	FALSE	NA	"974615252309442560"	NA	"<a href=\"https://studio.twitter.com\" rel=\"nofollow\">Media Studio</a>"	"jimmyfallon"	697	FALSE	FALSE	NA	NA
"62"	"Great Show Tonight: Bill Hader, @jimmybuffett, and music from @troyesivan! Plus, your funniest #MyDrunkStory tweets! #FallonTonight"	FALSE	1663	NA	2018-03-15 13:34:46	FALSE	NA	"974277729158926336"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jimmyfallon"	160	FALSE	FALSE	NA	NA
"63"	"Alicia Vikander introduces me to a new Swedish game called “Irish Christmas Eve.” I’m still dizzy. https://t.co/DJsniigkph #FallonTonight"	FALSE	1219	NA	2018-03-15 12:37:28	FALSE	NA	"974263308017700864"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jimmyfallon"	130	FALSE	FALSE	NA	NA
"64"	"Trump re-edited to sing \"Let's Talk About Rex\" https://t.co/kPxRUT5tq4"	FALSE	6638	NA	2018-03-14 21:48:24	FALSE	NA	"974039568449200133"	NA	"<a href=\"https://studio.twitter.com\" rel=\"nofollow\">Media Studio</a>"	"jimmyfallon"	1539	FALSE	FALSE	NA	NA
"65"	"I support the students and teachers on #NationalWalkoutDay. This is what change looks like."	FALSE	40486	NA	2018-03-14 18:25:37	FALSE	NA	"973988536780296192"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jimmyfallon"	4924	FALSE	FALSE	NA	NA
"66"	"Tonight: Alicia Vikander, @mrjimsturgess, and music from @KALIUCHIS ft. @tylerthecreator! #FallonTonight"	FALSE	1014	NA	2018-03-14 13:13:27	FALSE	NA	"973909977395015680"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jimmyfallon"	114	FALSE	FALSE	NA	NA
"67"	"Chris Sullivan (@SullivanTweet) keeps trying to sneak the phrase \"This Is Us\" into the show https://t.co/ocCnKNFHeA #FallonTonight"	FALSE	882	NA	2018-03-14 12:47:44	FALSE	NA	"973903505374183426"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jimmyfallon"	93	FALSE	FALSE	NA	NA
"68"	"One night I got drunk with a foreign diplomat. He thought I worked for “the embassy.” Turns out I work for “NBC.” #MyDrunkStory"	FALSE	10211	NA	2018-03-13 19:53:51	FALSE	NA	"973648351991418880"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jimmyfallon"	723	FALSE	FALSE	NA	NA
"69"	"It's Hashtags time! Tweet out a funny or embarrassing drinking story and tag it with #MyDrunkStory. Could be on the show!"	FALSE	3597	NA	2018-03-13 19:47:48	FALSE	NA	"973646832302731270"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jimmyfallon"	357	FALSE	FALSE	NA	NA
"70"	"Tonight: @rickygervais is here, @SullivanTweet stops by to chat, and  @AmySharkMusic performs! #FallonTonight"	FALSE	1109	NA	2018-03-13 13:42:40	FALSE	NA	"973554939699105793"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jimmyfallon"	119	FALSE	FALSE	NA	NA
"71"	"Alec Baldwin addresses Trump's recent tweets about his impersonation on SNL https://t.co/HXb0f79O4i #FallonTonight"	FALSE	1620	NA	2018-03-13 12:09:05	FALSE	NA	"973531389470695425"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jimmyfallon"	175	FALSE	FALSE	NA	NA
"72"	"Tonight on the show: Alec Baldwin, Billy Crudup, and music from @NRateliff &amp; The Night Sweats! #FallonTonight"	FALSE	1822	NA	2018-03-12 13:35:55	FALSE	NA	"973190854499237889"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jimmyfallon"	163	FALSE	FALSE	NA	NA
"73"	"I do. https://t.co/eMig9dxhHn"	FALSE	6785	NA	2018-03-11 21:28:07	FALSE	NA	"972947300678062080"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jimmyfallon"	262	FALSE	FALSE	NA	NA
"74"	"Happy #ThankYouNoteFriday! Tonight on the show: @DrewBarrymore, @JoshRadnor &amp; stand-up from @KelseyCook!  #FallonTonight"	FALSE	1402	NA	2018-03-09 14:58:46	FALSE	NA	"972124541634994177"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jimmyfallon"	136	FALSE	FALSE	NA	NA
"75"	"Think Fast! with @SterlingKBrown https://t.co/OcU8cfX1az #FallonTonight"	FALSE	1157	NA	2018-03-09 13:29:09	FALSE	NA	"972101986861674497"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jimmyfallon"	129	FALSE	FALSE	NA	NA
"76"	"Jack, you were fantastic tonight and honest and funny and THEN you play a great song with your DAD playing guitar i… https://t.co/S60AJXRw6b"	FALSE	2362	NA	2018-03-09 02:35:31	TRUE	NA	"971937497763676160"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jimmyfallon"	158	FALSE	FALSE	NA	NA
"77"	"These are just some of the awesome women I work with at the Tonight Show - without them there would be no Tonight S… https://t.co/fIkY08xriZ"	FALSE	15531	NA	2018-03-09 00:16:58	TRUE	NA	"971902627939266560"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jimmyfallon"	935	FALSE	FALSE	NA	NA
"78"	"Tonight: @SterlingKBrown, @jackantonoff, and music from @bleachersmusic. Plus, your funniest #IfIHadASuperpower tweets! #FallonTonight"	FALSE	944	NA	2018-03-08 15:53:47	FALSE	NA	"971775997761806337"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jimmyfallon"	94	FALSE	FALSE	NA	NA
"79"	"He’s got it!! Perfection. https://t.co/JtApQiwX4B"	FALSE	3699	NA	2018-03-08 14:36:34	FALSE	NA	"971756565953941504"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jimmyfallon"	224	FALSE	FALSE	NA	NA
