"text"	"favorited"	"favoriteCount"	"replyToSN"	"created"	"truncated"	"replyToSID"	"id"	"replyToUID"	"statusSource"	"screenName"	"retweetCount"	"isRetweet"	"retweeted"	"longitude"	"latitude"
"11"	"Bolton seems nice, but his mustache is unhinged. @danacarvey stopped by, too! https://t.co/s0m7JBRV0D"	FALSE	1760	NA	2018-03-29 02:28:15	FALSE	NA	"979183423402233856"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	230	FALSE	FALSE	NA	NA
"12"	"The President has a new nickname! https://t.co/fKtPb6xWdj"	FALSE	1517	NA	2018-03-28 12:01:54	FALSE	NA	"978965402746277896"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	252	FALSE	FALSE	NA	NA
"13"	"The military's responsibilities according to Trump: 
1. build walls 
2. parades! 
3. excuse bone spurs 
4. war &amp; misc."	FALSE	31382	NA	2018-03-28 03:29:58	FALSE	NA	"978836569254760448"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	4901	FALSE	FALSE	NA	NA
"14"	"I know Mueller‚Äôs busy but‚Ä¶
https://t.co/0InGMZDM2M"	FALSE	4844	NA	2018-03-28 01:31:15	FALSE	NA	"978806692745043968"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	565	FALSE	FALSE	NA	NA
"15"	"Looking for Monday's Late Show? Start here! https://t.co/MAFggw6mQQ"	FALSE	628	NA	2018-03-27 12:03:28	FALSE	NA	"978603407916269569"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	76	FALSE	FALSE	NA	NA
"16"	"‚ÄúAlso, don't sleep with a porn star who's way smarter than you.‚Äù
https://t.co/cFCbMHrnAP"	FALSE	30390	NA	2018-03-27 03:16:45	FALSE	NA	"978470855410896896"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	4238	FALSE	FALSE	NA	NA
"17"	"I always get excited when there‚Äôs a @thetrevorpotter sighting! @CampaignLegal is working for all Americans- (D) and‚Ä¶ https://t.co/UKjN6LoxoB"	FALSE	2305	NA	2018-03-26 02:52:23	TRUE	NA	"978102332884910080"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	345	FALSE	FALSE	NA	NA
"18"	"Take that, Sauron!"	FALSE	5443	NA	2018-03-25 22:43:59	FALSE	NA	"978039821057843200"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	606	FALSE	FALSE	NA	NA
"19"	"Hey @realdonaldtrump I thought you said you'd run TOWARD the kids, not away from them! https://t.co/7hdX2MxX3b"	FALSE	67380	NA	2018-03-24 01:12:45	FALSE	NA	"977352485865230336"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	19851	FALSE	FALSE	NA	NA
"20"	"Who would win in a fistfight?"	FALSE	4537	NA	2018-03-23 01:54:08	FALSE	NA	"977000512498356225"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	1352	FALSE	FALSE	NA	NA
"21"	"They‚Äôre not imaginary, @mindykaling! They‚Äôre ‚ÄúMaybe Coming Soon!‚Äù Fingers crossed! https://t.co/hXRnd9YYWp"	FALSE	886	NA	2018-03-22 23:03:01	FALSE	NA	"976957449226915840"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	52	FALSE	FALSE	NA	NA
"22"	"@JakePlunkett Will you ever truly be known, even by those you love the most?"	FALSE	1475	"JakePlunkett"	2018-03-22 03:43:53	FALSE	"976638247051948033"	"976665743944171520"	"31547739"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	103	FALSE	FALSE	NA	NA
"23"	"Did you catch last night's monologue? https://t.co/M1Y8PlxgAB"	FALSE	1191	NA	2018-03-21 13:41:47	FALSE	NA	"976453820443254784"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	177	FALSE	FALSE	NA	NA
"24"	"D.T. phone home. 
https://t.co/m4YU0HONqe"	FALSE	10959	NA	2018-03-21 01:15:43	FALSE	NA	"976266067713675266"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	1759	FALSE	FALSE	NA	NA
"25"	"My monologue from Monday's show is here! https://t.co/Loa4VwH4PU"	FALSE	969	NA	2018-03-20 12:15:06	FALSE	NA	"976069617914441728"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	166	FALSE	FALSE	NA	NA
"26"	"\"Cambridge Analytica\" sounds like the scientific name for \"John Oliver.\""	FALSE	54390	NA	2018-03-20 03:09:59	FALSE	NA	"975932437363613698"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	5017	FALSE	FALSE	NA	NA
"27"	"Baseball season is only ten days away, which means we‚Äôll soon be able to measure the longevity of Trump‚Äôs cabinet members in innings."	FALSE	10510	NA	2018-03-20 02:47:45	FALSE	NA	"975926841793024001"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	1247	FALSE	FALSE	NA	NA
"28"	"Congrats to Vladimir Putin on winning his first election since November 8, 2016!"	FALSE	49307	NA	2018-03-20 02:31:29	FALSE	NA	"975922745715372033"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	6692	FALSE	FALSE	NA	NA
"29"	"Oh, we know there's no \"plan.‚Äù 
https://t.co/QOsKcN6l19"	FALSE	10571	NA	2018-03-20 01:58:57	FALSE	NA	"975914559419699201"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	907	FALSE	FALSE	NA	NA
"30"	"This ‚Äúhappy ending‚Äù version of Danny Boy is simultaneously one of the most beautiful and most stupid things I ever‚Ä¶ https://t.co/1iR0jJf6es"	FALSE	1041	NA	2018-03-17 22:56:14	TRUE	NA	"975143804385755138"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	132	FALSE	FALSE	NA	NA
"31"	"Never https://t.co/BmxBTqRLfD"	FALSE	7546	NA	2018-03-17 16:37:25	FALSE	NA	"975048471836274688"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	820	FALSE	FALSE	NA	NA
"32"	"Grace! https://t.co/wAVCaT8yL4"	FALSE	665	NA	2018-03-15 16:53:44	FALSE	NA	"974327802706132994"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	51	FALSE	FALSE	NA	NA
"33"	"Help us raise some $ for Art Therapy!  https://t.co/29zenDVnHH"	FALSE	1583	NA	2018-03-15 04:16:41	FALSE	NA	"974137283367653376"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	329	FALSE	FALSE	NA	NA
"34"	"True. Honest but Weird. So happy with the weirdness. In tonight‚Äôs Act 2. Starts in about 5 min. https://t.co/OI6UkQcG4l"	FALSE	902	NA	2018-03-15 03:52:11	FALSE	NA	"974131117174476800"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	56	FALSE	FALSE	NA	NA
"35"	"\"The one person Donald Trump hasn't fired... yet.\" https://t.co/9FgoAeK4Y8"	FALSE	935	NA	2018-03-14 12:53:11	FALSE	NA	"973904876441882625"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	127	FALSE	FALSE	NA	NA
"36"	"Ì†ΩÌπèÌ†ºÌøªÌ†ΩÌ±çÌ†ºÌøªÌ†ΩÌπãÌ†ºÌøª‚Äç‚ôÇÔ∏è https://t.co/pR7SJeCW0L"	FALSE	2346	NA	2018-03-14 04:58:44	FALSE	NA	"973785478754459648"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	249	FALSE	FALSE	NA	NA
"37"	"Just holding out for the inevitable moment when the only person Trump has left to fire is himself."	FALSE	61882	NA	2018-03-14 04:51:10	FALSE	NA	"973783572749352960"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	8347	FALSE	FALSE	NA	NA
"38"	"Trump Firings/Resignations/Departures:
Tillerson
Hicks
Cohn
Scaramucci
Bannon
Spicer
Yates
Porter
Omarosa
McMahon
P‚Ä¶ https://t.co/KXwEfRaetI"	FALSE	41973	NA	2018-03-14 04:05:38	TRUE	NA	"973772115869667330"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	7351	FALSE	FALSE	NA	NA
"39"	"@sarcph @SteveKornacki Beautiful dog! Lovely carpet!"	FALSE	24	"sarcph"	2018-03-14 03:51:37	FALSE	"973761732287090688"	"973768588447404032"	"45744472"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	1	FALSE	FALSE	NA	NA
"40"	"I‚Äôm SHOCKED‚Ä¶that there was anyone in the State Department left to fire. https://t.co/K5VHgCGhfD"	FALSE	5301	NA	2018-03-14 03:50:55	FALSE	NA	"973768409941970944"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	587	FALSE	FALSE	NA	NA
"41"	"@colbertlateshow Caesar is my brother. I‚Äôm Julius. But I‚Äôm honored by the mistake. Ha Ha!!"	FALSE	422	"colbertlateshow"	2018-03-14 03:26:25	FALSE	"973760395117842434"	"973762246923911168"	"2835886194"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	26	FALSE	FALSE	NA	NA
"42"	"Waiting for PA-18 results...
#boykinsforever https://t.co/hrlHbwCEuO"	FALSE	8893	NA	2018-03-14 03:17:13	FALSE	NA	"973759927931015168"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	453	FALSE	FALSE	NA	NA
"43"	"\"Luke, use the Space Force.\" ‚Äî Darth \"Space\" Vader"	FALSE	6364	NA	2018-03-14 02:53:41	FALSE	NA	"973754005884166144"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	671	FALSE	FALSE	NA	NA
"44"	"Watch my Monday monologue now! https://t.co/H4ru83qLvj"	FALSE	548	NA	2018-03-13 12:31:36	FALSE	NA	"973537059020398592"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	84	FALSE	FALSE	NA	NA
"45"	"Okay, fine, but at least tell us the correct way to pronounce Qatar!
https://t.co/qsG14F7Lgz"	FALSE	2750	NA	2018-03-13 00:48:43	FALSE	NA	"973360170595209216"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	322	FALSE	FALSE	NA	NA
"46"	"Ryan Zinke reportedly spent $139,000 on doors for his office. Now he can be hit on the ass by something really nice on his way out."	FALSE	33622	NA	2018-03-10 18:26:28	FALSE	NA	"972539199340544000"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	4311	FALSE	FALSE	NA	NA
"47"	"Friday's Late Show was a big one! If you haven't seen it yet, here's a good place to start: https://t.co/3GF12IP8dM"	FALSE	660	NA	2018-03-10 16:17:34	FALSE	NA	"972506759779799045"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	105	FALSE	FALSE	NA	NA
"48"	"This destroys all my previously held beliefs about fish-to-panda weight ratios.
https://t.co/ITrm8319jP"	FALSE	7969	NA	2018-03-10 16:05:58	FALSE	NA	"972503841269829632"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	841	FALSE	FALSE	NA	NA
"49"	"Some work of noble note, may yet be done https://t.co/eBpMcg0jXg"	FALSE	12871	NA	2018-03-10 05:59:47	FALSE	NA	"972351287671975939"	NA	"<a href=\"https://studio.twitter.com\" rel=\"nofollow\">Media Studio</a>"	"StephenAtHome"	3520	FALSE	FALSE	NA	NA
"50"	"If you missed last night's show, here's a good place to start: https://t.co/NhsQRrbKkk"	FALSE	778	NA	2018-03-09 13:41:55	FALSE	NA	"972105201741156354"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	97	FALSE	FALSE	NA	NA
"51"	"$139,000 for a door!? For that you can buy a porn star's silence AND a used Acura. https://t.co/J4RMNz9fU0"	FALSE	50891	NA	2018-03-09 04:09:47	FALSE	NA	"971961217861455872"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	10661	FALSE	FALSE	NA	NA
"52"	"@ohhleary Hi!"	FALSE	20	"ohhleary"	2018-03-08 15:29:09	FALSE	"971480911677218816"	"971769798425235457"	"202718818"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	3	FALSE	FALSE	NA	NA
"53"	"@JakePlunkett Happy Birthday"	FALSE	410	"JakePlunkett"	2018-03-08 15:23:13	FALSE	"971760590233403392"	"971768306339328007"	"31547739"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	4	FALSE	FALSE	NA	NA
"54"	"Watch my monologue from Wednesday's Late Show here: https://t.co/G9XFp46UyC"	FALSE	826	NA	2018-03-08 13:51:31	FALSE	NA	"971745231107428353"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	138	FALSE	FALSE	NA	NA
"55"	"Guess he paid out more pornstar hush money than we thought. 
https://t.co/cuRWng0adK"	FALSE	13868	NA	2018-03-08 03:32:36	FALSE	NA	"971589475020214278"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	1983	FALSE	FALSE	NA	NA
"56"	"Still mad at Carlos Danger for making David Dennison president."	FALSE	15678	NA	2018-03-08 02:40:36	FALSE	NA	"971576387277611009"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	1918	FALSE	FALSE	NA	NA
"57"	"With all these headlines, I just assumed Steel Tariffs was Stormy Daniel's co-star."	FALSE	77731	NA	2018-03-08 02:19:46	FALSE	NA	"971571145689493510"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	12585	FALSE	FALSE	NA	NA
"58"	"https://t.co/j3mUiSL4MK"	FALSE	6176	NA	2018-03-07 20:13:51	FALSE	NA	"971479060399390720"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	342	FALSE	FALSE	NA	NA
"59"	"Tuesday's Late Show is avail now! https://t.co/xQElj6B6Hf"	FALSE	558	NA	2018-03-07 13:01:30	FALSE	NA	"971370254365536256"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	62	FALSE	FALSE	NA	NA
"60"	"I stand with President Dennison!"	FALSE	5402	NA	2018-03-07 03:52:28	FALSE	NA	"971232087759032321"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	554	FALSE	FALSE	NA	NA
"61"	"@Oprah should be a controlled substance because I have a contact high! Tonight! https://t.co/HOXM4FFvYn"	FALSE	549	"Oprah"	2018-03-07 02:35:31	FALSE	NA	"971212721415999488"	"19397785"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	66	FALSE	FALSE	NA	NA
"62"	"If my Trump math is right, the only way to get this ban reinstated is for Obama to kill an elephant. https://t.co/ZqZmkoN7Sx"	FALSE	18718	NA	2018-03-07 02:18:33	FALSE	NA	"971208451203457025"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	3885	FALSE	FALSE	NA	NA
"63"	"No one knows what Trump‚Äôs final decision about tariffs will be. I wish Fox &amp; Friends would pick a plan and stick to it!"	FALSE	34491	NA	2018-03-07 01:57:49	FALSE	NA	"971203233573163011"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	3873	FALSE	FALSE	NA	NA
"64"	"Here's the link to my monologue from Monday night's show! https://t.co/0eGNidHQqy"	FALSE	1483	NA	2018-03-06 12:58:50	FALSE	NA	"971007197349076993"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	277	FALSE	FALSE	NA	NA
"65"	"Donald Trump: ‚ÄúDo as I say, not who I do.‚Äù
https://t.co/06QgWeOBgG"	FALSE	4984	NA	2018-03-06 02:42:56	FALSE	NA	"970852199562608646"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	815	FALSE	FALSE	NA	NA
"66"	"Quick idea for a sequel: the two of you finally meet in person on @colbertlateshow on Wednesday. I‚Äôll play myself!‚Ä¶ https://t.co/4OXz9jGKeK"	FALSE	4292	NA	2018-03-05 19:25:30	TRUE	NA	"970742114903576576"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	228	FALSE	FALSE	NA	NA
"67"	"Another place I didn't even know SOLD guns.  Please tell me you can't buy a Glock at Crabtree &amp; Evelyn.  
https://t.co/d11J8gBfLA"	FALSE	24967	NA	2018-03-03 03:15:00	FALSE	NA	"969773105454383107"	NA	"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>"	"StephenAtHome"	3176	FALSE	FALSE	NA	NA
"68"	"That won't be a problem once his presidency takes us back to the Bronze Age. https://t.co/ZmzEegCXtu"	FALSE	16341	NA	2018-03-03 02:39:00	FALSE	NA	"969764045988376578"	NA	"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>"	"StephenAtHome"	2231	FALSE	FALSE	NA	NA
"69"	"\"Who wants to eat soup and get drunk with Mr. Burns?\" https://t.co/6CTniLTmwp"	FALSE	18296	NA	2018-03-03 02:07:00	FALSE	NA	"969755992094224385"	NA	"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>"	"StephenAtHome"	2831	FALSE	FALSE	NA	NA
"70"	"Tonight I return to Capitol Hill. https://t.co/8qQxZQrIwG"	FALSE	2360	NA	2018-03-03 02:06:28	FALSE	NA	"969755856735756288"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	325	FALSE	FALSE	NA	NA
"71"	"March is coming in like a lion, but I'm pretty sure it'll go out like a disgraced member of Trump's inner circle."	FALSE	31239	NA	2018-03-03 01:44:00	FALSE	NA	"969750204307202048"	NA	"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>"	"StephenAtHome"	3710	FALSE	FALSE	NA	NA
"72"	"Happy #WorldWildlifeDay! I wonder what Don and Eric killed to celebrate."	FALSE	19648	NA	2018-03-03 00:23:22	FALSE	NA	"969729913057103873"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	3065	FALSE	FALSE	NA	NA
"73"	"You know it's a special night when I get to say \"clustermunch\" at the top of my monologue, check it out: https://t.co/aaKSlqmojO"	FALSE	1712	NA	2018-03-02 12:54:11	FALSE	NA	"969556473100558336"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	125	FALSE	FALSE	NA	NA
"74"	"Extra Extra @donaldglover: Rapper? Writer? How do you identify? https://t.co/eMsViWXnZC"	FALSE	2203	NA	2018-03-02 01:42:24	FALSE	NA	"969387412697894918"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	203	FALSE	FALSE	NA	NA
"75"	"Extra @donaldglover: I introduce him to his Lando LEGO! https://t.co/XTBUqt4y2D"	FALSE	1226	NA	2018-03-02 01:41:08	FALSE	NA	"969387093721075712"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	129	FALSE	FALSE	NA	NA
"76"	"Looking for Thursday's Late Show? Start here! https://t.co/21gz9ckxwS"	FALSE	606	NA	2018-03-01 12:23:24	FALSE	NA	"969186337512480771"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	99	FALSE	FALSE	NA	NA
"77"	"The Omarosa Interview: Full, Uncut Version https://t.co/L1wA6EFJj7 via @YouTube"	FALSE	1012	NA	2018-03-01 05:32:18	FALSE	NA	"969082882135396353"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	242	FALSE	FALSE	NA	NA
"78"	"Tonight! @donaldglover meets his Girl Scout fan! https://t.co/yCNQz7M4rd"	FALSE	17941	NA	2018-03-01 04:39:02	FALSE	NA	"969069478570004480"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	2048	FALSE	FALSE	NA	NA
"79"	"Don't tell the President. He has enough worries these days.
https://t.co/S6q4ue79Xp"	FALSE	6219	NA	2018-03-01 03:47:39	FALSE	NA	"969056544766742528"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	732	FALSE	FALSE	NA	NA
"80"	"Should be soon -- the incubation period for lizard eggs is 4 to 8 weeks.
https://t.co/Lxi62W4sy4"	FALSE	27691	NA	2018-03-01 03:07:56	FALSE	NA	"969046550314995712"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	3715	FALSE	FALSE	NA	NA
"81"	"Remember, sir, I spell it with a \"ph\", not a \"v‚Äù. https://t.co/8WO6yvjJxj"	FALSE	59910	NA	2018-03-01 02:30:14	FALSE	NA	"969037063470354433"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"StephenAtHome"	5416	FALSE	FALSE	NA	NA
"82"	"Watch last night's monologue today! https://t.co/fRJCeVWt7T"	FALSE	909	NA	2018-02-28 13:25:36	FALSE	NA	"968839605041672193"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	157	FALSE	FALSE	NA	NA
"83"	"New @lakestreetdive !! Nice.
https://t.co/z6Pc23skf2"	FALSE	765	NA	2018-02-27 19:36:20	FALSE	NA	"968570515714605056"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"StephenAtHome"	119	FALSE	FALSE	NA	NA
